,datadate,sentiment
3903,20150710,0.0
3904,20150713,0.0
3905,20150714,0.0
3906,20150715,0.0
3907,20150716,0.0
3908,20150717,0.0
3909,20150720,0.0
3910,20150721,0.0
3911,20150722,0.0
3912,20150723,0.0
3913,20150724,0.0
3914,20150727,0.0
3915,20150728,0.0
3916,20150729,0.0
3917,20150730,0.0
3918,20150731,0.0
3919,20150803,0.0
3920,20150804,0.0
3921,20150805,0.0
3922,20150806,0.0
3923,20150807,0.0
3924,20150810,0.0
3925,20150811,0.0
3926,20150812,0.0
3927,20150813,0.0
3928,20150814,0.0
3929,20150817,0.0
3930,20150818,0.0
3931,20150819,0.0
3932,20150820,0.0
3933,20150821,0.0
3934,20150824,0.0
3935,20150825,0.0
3936,20150826,0.0
3937,20150827,0.0
3938,20150828,0.0
3939,20150831,0.0
3940,20150901,0.0
3941,20150902,0.0
3942,20150903,0.0
3943,20150904,0.0
3944,20150908,0.0
3945,20150909,0.0
3946,20150910,0.0
3947,20150911,0.0
3948,20150914,0.0
3949,20150915,0.0
3950,20150916,0.0
3951,20150917,0.0
3952,20150918,0.0
3953,20150921,0.0
3954,20150922,0.0
3955,20150923,0.0
3956,20150924,0.0
3957,20150925,0.0
3958,20150928,0.0
3959,20150929,0.0
3960,20150930,0.0
3961,20151001,0.0
3962,20151002,0.0
3963,20151005,0.0
3964,20151006,0.0
3965,20151007,0.0
3966,20151008,0.0
3967,20151009,0.0
3968,20151012,0.0
3969,20151013,0.0
3970,20151014,0.0
3971,20151015,0.0
3972,20151016,0.0
3973,20151019,0.0
3974,20151020,0.0
3975,20151021,0.0
3976,20151022,0.0
3977,20151023,0.0
3978,20151026,0.0
3979,20151027,0.0
3980,20151028,0.0
3981,20151029,0.0
3982,20151030,0.0
3983,20151102,0.0
3984,20151103,0.0
3985,20151104,0.0
3986,20151105,0.0
3987,20151106,0.0
3988,20151109,0.0
3989,20151110,0.0
3990,20151111,0.0
3991,20151112,0.0
3992,20151113,0.0
3993,20151116,0.0
3994,20151117,0.0
3995,20151118,0.0
3996,20151119,0.0
3997,20151120,0.0
3998,20151123,0.0
3999,20151124,0.0
4000,20151125,0.0
4001,20151127,0.0
4002,20151130,0.0
4003,20151201,0.0
4004,20151202,0.0
4005,20151203,0.0
4006,20151204,0.0
4007,20151207,0.0
4008,20151208,0.0
4009,20151209,0.0
4010,20151210,0.0
4011,20151211,0.0
4012,20151214,0.0
4013,20151215,0.0
4014,20151216,0.0
4015,20151217,0.0
4016,20151218,0.0
4017,20151221,0.0
4018,20151222,0.0
4019,20151223,0.0
4020,20151224,0.0
4021,20151228,0.0
4022,20151229,0.0
4023,20151230,0.0
4024,20151231,0.0
4025,20160104,0.0
4026,20160105,0.0
4027,20160106,0.0
4028,20160107,0.0
4029,20160108,0.0
4030,20160111,0.0
4031,20160112,0.0
4032,20160113,0.0
4033,20160114,0.0
4034,20160115,0.0
4035,20160119,0.0
4036,20160120,0.0
4037,20160121,0.0
4038,20160122,0.0
4039,20160125,0.0
4040,20160126,0.0
4041,20160127,0.0
4042,20160128,0.0
4043,20160129,0.0
4044,20160201,0.0
4045,20160202,0.0
4046,20160203,0.0
4047,20160204,0.0
4048,20160205,0.0
4049,20160208,0.0
4050,20160209,0.0
4051,20160210,0.0
4052,20160211,0.0
4053,20160212,0.0
4054,20160216,0.0
4055,20160217,0.0
4056,20160218,0.0
4057,20160219,0.0
4058,20160222,0.0
4059,20160223,0.0
4060,20160224,0.0
4061,20160225,0.0
4062,20160226,0.0
4063,20160229,0.0
4064,20160301,0.0
4065,20160302,0.0
4066,20160303,0.0
4067,20160304,0.0
4068,20160307,0.0
4069,20160308,0.0
4070,20160309,0.0
4071,20160310,0.0
4072,20160311,0.0
4073,20160314,0.0
4074,20160315,0.0
4075,20160316,0.0
4076,20160317,0.0
4077,20160318,0.0
4078,20160321,0.0
4079,20160322,0.0
4080,20160323,0.0
4081,20160324,0.0
4082,20160328,0.0
4083,20160329,0.0
4084,20160330,0.0
4085,20160331,0.0
4086,20160401,0.0
4087,20160404,0.0
4088,20160405,0.0
4089,20160406,0.0
4090,20160407,0.0
4091,20160408,0.0
4092,20160411,0.0
4093,20160412,0.0
4094,20160413,0.0
4095,20160414,0.0
4096,20160415,0.0
4097,20160418,0.0
4098,20160419,0.0
4099,20160420,0.0
4100,20160421,0.0
4101,20160422,0.0
4102,20160425,0.0
4103,20160426,0.0
4104,20160427,0.0
4105,20160428,0.0
4106,20160429,0.0
4107,20160502,0.0
4108,20160503,0.0
4109,20160504,0.0
4110,20160505,0.0
4111,20160506,0.0
4112,20160509,0.0
4113,20160510,0.0
4114,20160511,0.0
4115,20160512,0.0
4116,20160513,0.0
4117,20160516,0.0
4118,20160517,0.0
4119,20160518,0.0
4120,20160519,0.0
4121,20160520,0.0
4122,20160523,0.0
4123,20160524,0.0
4124,20160525,0.0
4125,20160526,0.0
4126,20160527,0.0
4127,20160531,0.0
4128,20160601,0.0
4129,20160602,0.0
4130,20160603,0.0
4131,20160606,0.0
4132,20160607,0.0
4133,20160608,0.0
4134,20160609,0.0
4135,20160610,0.0
4136,20160613,0.0
4137,20160614,0.0
4138,20160615,0.0
4139,20160616,0.0
4140,20160617,0.0
4141,20160620,0.0
4142,20160621,0.0
4143,20160622,0.0
4144,20160623,0.0
4145,20160624,0.0
4146,20160627,0.0
4147,20160628,0.0
4148,20160629,0.0
4149,20160630,0.0
4150,20160701,0.0
4151,20160705,0.0
4152,20160706,0.0
4153,20160707,0.0
4154,20160708,0.0
4155,20160711,0.0
4156,20160712,0.0
4157,20160713,0.0
4158,20160714,0.0
4159,20160715,0.0
4160,20160718,0.0
4161,20160719,0.0
4162,20160720,0.0
4163,20160721,0.0
4164,20160722,0.0
4165,20160725,0.0
4166,20160726,0.0
4167,20160727,0.0
4168,20160728,0.0
4169,20160729,0.0
4170,20160801,0.0
4171,20160802,0.0
4172,20160803,0.0
4173,20160804,0.0
4174,20160805,0.0
4175,20160808,0.0
4176,20160809,0.0
4177,20160810,0.0
4178,20160811,0.0
4179,20160812,0.0
4180,20160815,0.0
4181,20160816,0.0
4182,20160817,0.0
4183,20160818,0.0
4184,20160819,0.0
4185,20160822,0.0
4186,20160823,0.0
4187,20160824,0.0
4188,20160825,0.0
4189,20160826,0.0
4190,20160829,0.0
4191,20160830,0.0
4192,20160831,0.0
4193,20160901,0.0
4194,20160902,0.0
4195,20160906,0.0
4196,20160907,0.0
4197,20160908,0.0
4198,20160909,0.0
4199,20160912,0.0
4200,20160913,0.0
4201,20160914,0.0
4202,20160915,0.0
4203,20160916,0.0
4204,20160919,0.0
4205,20160920,0.0
4206,20160921,0.0
4207,20160922,0.0
4208,20160923,0.0
4209,20160926,0.0
4210,20160927,0.0
4211,20160928,0.0
4212,20160929,0.0
4213,20160930,0.0
4214,20161003,0.0
4215,20161004,0.0
4216,20161005,0.0
4217,20161006,0.0
4218,20161007,0.0
4219,20161010,0.0
4220,20161011,0.0
4221,20161012,0.0
4222,20161013,0.0
4223,20161014,0.0
4224,20161017,0.0
4225,20161018,0.0
4226,20161019,0.0
4227,20161020,0.0
4228,20161021,0.0
4229,20161024,0.0
4230,20161025,0.0
4231,20161026,0.0
4232,20161027,0.0
4233,20161028,0.0
4234,20161031,0.0
4235,20161101,0.0
4236,20161102,0.0
4237,20161103,0.0
4238,20161104,0.0
4239,20161107,0.0
4240,20161108,0.0
4241,20161109,0.0
4242,20161110,0.0
4243,20161111,0.0
4244,20161114,0.0
4245,20161115,0.0
4246,20161116,0.0
4247,20161117,0.0
4248,20161118,0.0
4249,20161121,0.0
4250,20161122,0.0
4251,20161123,0.0
4252,20161125,0.0
4253,20161128,0.0
4254,20161129,0.0
4255,20161130,0.0
4256,20161201,0.0
4257,20161202,0.0
4258,20161205,0.0
4259,20161206,0.0
4260,20161207,0.0
4261,20161208,0.0
4262,20161209,0.0
4263,20161212,0.0
4264,20161213,0.0
4265,20161214,0.0
4266,20161215,0.0
4267,20161216,0.0
4268,20161219,0.0
4269,20161220,0.0
4270,20161221,0.0
4271,20161222,0.0
4272,20161223,0.0
4273,20161227,0.0
4274,20161228,0.0
4275,20161229,0.0
4276,20161230,0.0
4277,20170103,0.0
4278,20170104,0.0
4279,20170105,0.0
4280,20170106,0.0
4281,20170109,0.0
4282,20170110,0.0
4283,20170111,0.0
4284,20170112,0.0
4285,20170113,0.0
4286,20170117,0.0
4287,20170118,0.0
4288,20170119,0.0
4289,20170120,0.0
4290,20170123,0.0
4291,20170124,0.0
4292,20170125,0.0
4293,20170126,0.0
4294,20170127,0.0
4295,20170130,0.0
4296,20170131,0.0
4297,20170201,0.0
4298,20170202,0.0
4299,20170203,0.0
4300,20170206,0.0
4301,20170207,0.0
4302,20170208,0.0
4303,20170209,0.0
4304,20170210,0.0
4305,20170213,0.0
4306,20170214,0.0
4307,20170215,0.0
4308,20170216,0.0
4309,20170217,0.0
4310,20170221,0.0
4311,20170222,0.0
4312,20170223,0.0
4313,20170224,0.0
4314,20170227,0.0
4315,20170228,0.0
4316,20170301,0.0
4317,20170302,0.0
4318,20170303,0.0
4319,20170306,0.0
4320,20170307,0.0
4321,20170308,0.0
4322,20170309,0.0
4323,20170310,0.0
4324,20170313,0.0
4325,20170314,0.0
4326,20170315,0.0
4327,20170316,0.0
4328,20170317,0.0
4329,20170320,0.0
4330,20170321,0.0
4331,20170322,0.0
4332,20170323,0.0
4333,20170324,0.0
4334,20170327,0.0
4335,20170328,0.0
4336,20170329,0.0
4337,20170330,0.0
4338,20170331,0.0
4339,20170403,0.0
4340,20170404,0.0
4341,20170405,0.0
4342,20170406,0.0
4343,20170407,0.0
4344,20170410,0.0
4345,20170411,0.0
4346,20170412,0.0
4347,20170413,0.0
4348,20170417,0.0
4349,20170418,0.0
4350,20170419,0.0
4351,20170420,0.0
4352,20170421,0.0
4353,20170424,0.0
4354,20170425,0.0
4355,20170426,0.0
4356,20170427,0.0
4357,20170428,0.0
4358,20170501,0.0
4359,20170502,0.0
4360,20170503,0.0
4361,20170504,0.0
4362,20170505,0.0
4363,20170508,0.0
4364,20170509,0.0
4365,20170510,0.0
4366,20170511,0.0
4367,20170512,0.0
4368,20170515,0.0
4369,20170516,0.0
4370,20170517,0.0
4371,20170518,0.0
4372,20170519,0.0
4373,20170522,0.0
4374,20170523,0.0
4375,20170524,0.0
4376,20170525,0.0
4377,20170526,0.0
4378,20170530,0.0
4379,20170531,0.0
4380,20170601,0.0
4381,20170602,0.0
4382,20170605,0.0
4383,20170606,0.0
4384,20170607,0.0
4385,20170608,0.0
4386,20170609,0.0
4387,20170612,0.0
4388,20170613,0.0
4389,20170614,0.0
4390,20170615,0.0
4391,20170616,0.0
4392,20170619,0.0
4393,20170620,0.0
4394,20170621,0.0
4395,20170622,0.0
4396,20170623,0.0
4397,20170626,0.0
4398,20170627,0.0
4399,20170628,0.0
4400,20170629,0.0
4401,20170630,0.0
4402,20170703,0.0
4403,20170705,0.0
4404,20170706,0.0
4405,20170707,0.0
4406,20170710,0.0
4407,20170711,0.0
4408,20170712,0.0
4409,20170713,0.0
4410,20170714,0.0
4411,20170717,0.0
4412,20170718,0.0
4413,20170719,0.0
4414,20170720,0.0
4415,20170721,0.0
4416,20170724,0.0
4417,20170725,0.0
4418,20170726,0.0
4419,20170727,0.0
4420,20170728,0.0
4421,20170731,0.0
4422,20170801,0.0
4423,20170802,0.0
4424,20170803,0.0
4425,20170804,0.0
4426,20170807,0.0
4427,20170808,0.0
4428,20170809,0.0
4429,20170810,0.0
4430,20170811,0.0
4431,20170814,0.0
4432,20170815,0.0
4433,20170816,0.0
4434,20170817,0.0
4435,20170818,0.0
4436,20170821,0.0
4437,20170822,0.0
4438,20170823,0.0
4439,20170824,0.0
4440,20170825,0.0
4441,20170828,0.0
4442,20170829,0.0
4443,20170830,0.0
4444,20170831,0.0
4445,20170901,0.0
4446,20170905,0.0
4447,20170906,0.0
4448,20170907,0.0
4449,20170908,0.0
4450,20170911,0.0
4451,20170912,0.0
4452,20170913,0.0
4453,20170914,0.0
4454,20170915,0.0
4455,20170918,0.0
4456,20170919,0.0
4457,20170920,0.0
4458,20170921,0.0
4459,20170922,0.0
4460,20170925,0.0
4461,20170926,0.0
4462,20170927,0.0
4463,20170928,0.0
4464,20170929,0.0
4465,20171002,0.0
4466,20171003,0.0
4467,20171004,0.0
4468,20171005,0.0
4469,20171006,0.0
4470,20171009,0.0
4471,20171010,0.0
4472,20171011,0.0
4473,20171012,0.0
4474,20171013,0.0
4475,20171016,0.0
4476,20171017,0.0
4477,20171018,0.0
4478,20171019,0.0
4479,20171020,0.0
4480,20171023,0.0
4481,20171024,0.0
4482,20171025,0.0
4483,20171026,0.0
4484,20171027,0.0
4485,20171030,0.0
4486,20171031,0.0
4487,20171101,0.0
4488,20171102,0.0
4489,20171103,0.0
4490,20171106,0.0
4491,20171107,0.0
4492,20171108,0.0
4493,20171109,0.0
4494,20171110,0.0
4495,20171113,0.0
4496,20171114,0.0
4497,20171115,0.0
4498,20171116,0.0
4499,20171117,0.0
4500,20171120,0.0
4501,20171121,0.0
4502,20171122,0.0
4503,20171124,0.0
4504,20171127,0.0
4505,20171128,0.0
4506,20171129,0.0
4507,20171130,0.0
4508,20171201,0.0
4509,20171204,0.0
4510,20171205,0.0
4511,20171206,0.0
4512,20171207,0.0
4513,20171208,0.0
4514,20171211,0.0
4515,20171212,0.0
4516,20171213,0.0
4517,20171214,0.0
4518,20171215,0.0
4519,20171218,0.0
4520,20171219,0.0
4521,20171220,0.0
4522,20171221,0.0
4523,20171222,0.0
4524,20171226,0.0
4525,20171227,0.0
4526,20171228,0.0
4527,20171229,0.0
4528,20180102,0.0
4529,20180103,0.0
4530,20180104,0.0
4531,20180105,0.0
4532,20180108,0.0
4533,20180109,0.0
4534,20180110,0.0
4535,20180111,0.0
4536,20180112,0.0
4537,20180116,0.0
4538,20180117,0.0
4539,20180118,0.0
4540,20180119,0.0
4541,20180122,0.0
4542,20180123,0.0
4543,20180124,0.0
4544,20180125,0.0
4545,20180126,0.0
4546,20180129,0.0
4547,20180130,0.0
4548,20180131,0.0
4549,20180201,0.0
4550,20180202,0.0
4551,20180205,0.0
4552,20180206,0.0
4553,20180207,0.0
4554,20180208,0.0
4555,20180209,0.0
4556,20180212,0.0
4557,20180213,0.0
4558,20180214,0.0
4559,20180215,0.0
4560,20180216,0.0
4561,20180220,0.0
4562,20180221,0.0
4563,20180222,0.0
4564,20180223,0.0
4565,20180226,0.0
4566,20180227,0.0
4567,20180228,0.0
4568,20180301,0.0
4569,20180302,0.0
4570,20180305,0.0
4571,20180306,0.0
4572,20180307,0.0
4573,20180308,0.0
4574,20180309,0.0
4575,20180312,0.0
4576,20180313,0.0
4577,20180314,0.0
4578,20180315,0.0
4579,20180316,0.0
4580,20180319,0.0
4581,20180320,0.0
4582,20180321,0.0
4583,20180322,0.0
4584,20180323,0.0
4585,20180326,0.0
4586,20180327,0.0
4587,20180328,0.0
4588,20180329,0.0
4589,20180402,0.0
4590,20180403,0.0
4591,20180404,0.0
4592,20180405,0.0
4593,20180406,0.0
4594,20180409,0.0
4595,20180410,0.0
4596,20180411,0.0
4597,20180412,0.0
4598,20180413,0.0
4599,20180416,0.0
4600,20180417,0.0
4601,20180418,0.0
4602,20180419,0.0
4603,20180420,0.0
4604,20180423,0.0
4605,20180424,0.0
4606,20180425,0.0
4607,20180426,0.0
4608,20180427,0.0
4609,20180430,0.0
4610,20180501,0.0
4611,20180502,0.0
4612,20180503,0.0
4613,20180504,0.0
4614,20180507,0.0
4615,20180508,0.0
4616,20180509,0.0
4617,20180510,0.0
4618,20180511,0.0
4619,20180514,0.0
4620,20180515,0.0
4621,20180516,0.0
4622,20180517,0.0
4623,20180518,0.0
4624,20180521,0.0
4625,20180522,0.0
4626,20180523,0.0
4627,20180524,0.0
4628,20180525,0.0
4629,20180529,0.0
4630,20180530,0.0
4631,20180531,0.0
4632,20180601,0.0
4633,20180604,0.0
4634,20180605,0.0
4635,20180606,0.0
4636,20180607,0.0
4637,20180608,0.0
4638,20180611,0.0
4639,20180612,0.0
4640,20180613,0.0
4641,20180614,0.0
4642,20180615,0.0
4643,20180618,0.0
4644,20180619,0.0
4645,20180620,0.0
4646,20180621,0.0
4647,20180622,0.0
4648,20180625,0.0
4649,20180626,0.0
4650,20180627,0.0
4651,20180628,0.0
4652,20180629,0.0
4653,20180702,0.0
4654,20180703,0.0
4655,20180705,0.0
4656,20180706,0.0
4657,20180709,0.0
4658,20180710,0.0
4659,20180711,0.0
4660,20180712,0.0
4661,20180713,0.0
4662,20180716,0.0
4663,20180717,0.0
4664,20180718,0.0
4665,20180719,0.0
4666,20180720,0.0
4667,20180723,0.0
4668,20180724,0.0
4669,20180725,0.0
4670,20180726,0.0
4671,20180727,0.0
4672,20180730,0.0
4673,20180731,0.0
4674,20180801,0.0
4675,20180802,0.0
4676,20180803,0.0
4677,20180806,0.0
4678,20180807,0.0
4679,20180808,0.0
4680,20180809,0.0
4681,20180810,0.0
4682,20180813,0.0
4683,20180814,0.0
4684,20180815,0.0
4685,20180816,0.0
4686,20180817,0.0
4687,20180820,0.0
4688,20180821,0.0
4689,20180822,0.0
4690,20180823,0.0
4691,20180824,0.0
4692,20180827,0.0
4693,20180828,0.0
4694,20180829,0.0
4695,20180830,0.0
4696,20180831,0.0
4697,20180904,0.0
4698,20180905,0.0
4699,20180906,0.0
4700,20180907,0.0
4701,20180910,0.0
4702,20180911,0.0
4703,20180912,0.0
4704,20180913,0.0
4705,20180914,0.0
4706,20180917,0.2193
4707,20180918,0.30715000000000003
4708,20180919,0.129475
4709,20180920,0.0717
4710,20180921,0.15158
